208.0,1097.0,4.5
208.0,1104.0,4.5
208.0,1111.0,3.5
208.0,1131.0,4.0
208.0,1132.0,3.0
208.0,1136.0,4.5
208.0,1147.0,5.0
208.0,1148.0,4.0
208.0,1150.0,5.0
208.0,1172.0,2.0
208.0,1175.0,4.0
208.0,1176.0,4.0
208.0,1177.0,4.0
208.0,1178.0,5.0
208.0,1184.0,4.0
208.0,1185.0,4.0
208.0,1188.0,3.5
208.0,1189.0,5.0
208.0,1192.0,4.0
208.0,1193.0,4.0
208.0,1196.0,4.0
208.0,1197.0,4.0
208.0,1198.0,5.0
208.0,1199.0,4.0
208.0,1200.0,4.0
208.0,1201.0,4.0
208.0,1204.0,4.0
208.0,1206.0,4.0
208.0,1207.0,4.0
208.0,1208.0,4.5
208.0,1209.0,4.5
208.0,1210.0,4.0
208.0,1211.0,5.0
208.0,1212.0,4.0
208.0,1213.0,4.0
208.0,1214.0,4.0
208.0,1217.0,4.0
208.0,1218.0,3.0
208.0,1219.0,5.0
208.0,1220.0,3.0
208.0,1221.0,4.5
208.0,1222.0,3.0
208.0,1223.0,4.0
208.0,1224.0,4.5
208.0,1225.0,4.0
208.0,1228.0,4.0
208.0,1230.0,5.0
208.0,1231.0,4.5
208.0,1233.0,3.5
208.0,1234.0,2.0
208.0,1235.0,3.0
208.0,1238.0,4.5
208.0,1240.0,4.0
208.0,1242.0,5.0
208.0,1244.0,5.0
208.0,1245.0,4.0
208.0,1246.0,1.5
208.0,1247.0,5.0
208.0,1248.0,4.0
208.0,1249.0,2.0
208.0,1251.0,2.0
208.0,1252.0,4.5
208.0,1254.0,4.0
208.0,1256.0,4.0
208.0,1257.0,4.0
208.0,1258.0,4.5
208.0,1259.0,4.0
208.0,1260.0,4.0
208.0,1263.0,5.0
208.0,1264.0,4.5
208.0,1265.0,4.5
208.0,1266.0,5.0
208.0,1267.0,4.0
208.0,1270.0,4.0
208.0,1273.0,4.0
208.0,1276.0,4.5
208.0,1278.0,4.0
208.0,1280.0,4.5
208.0,1281.0,4.5
208.0,1283.0,5.0
208.0,1285.0,3.0
208.0,1288.0,3.5
208.0,1289.0,3.0
208.0,1291.0,4.0
208.0,1292.0,4.0
208.0,1296.0,4.0
208.0,1300.0,4.5
208.0,1303.0,5.0
208.0,1304.0,4.0
208.0,1305.0,4.0
208.0,1307.0,2.0
208.0,1333.0,4.0
208.0,1348.0,4.0
208.0,1354.0,4.0
208.0,1357.0,4.0
208.0,1358.0,4.0
208.0,1365.0,4.0
208.0,1387.0,5.0
208.0,1394.0,4.0
208.0,1411.0,4.5
208.0,1449.0,3.0
208.0,1500.0,4.0
208.0,1537.0,4.0
208.0,1610.0,4.5
208.0,1617.0,4.0
208.0,1635.0,4.0
208.0,1643.0,4.0
208.0,1649.0,4.0
208.0,1653.0,3.5
208.0,1674.0,4.0
208.0,1682.0,3.0
208.0,1704.0,4.0
208.0,1719.0,5.0
208.0,1732.0,3.0
208.0,1784.0,2.0
208.0,1797.0,4.0
208.0,1834.0,3.0
208.0,1921.0,4.0
208.0,1929.0,4.0
208.0,1938.0,4.0
208.0,1948.0,4.0
208.0,1952.0,4.0
208.0,1953.0,4.0
208.0,1956.0,4.0
208.0,1960.0,4.0
208.0,1961.0,4.0
208.0,1963.0,4.0
208.0,1964.0,2.0
208.0,1966.0,4.0
208.0,1968.0,3.5
208.0,2010.0,4.0
208.0,2019.0,5.0
208.0,2020.0,4.0
208.0,2028.0,4.0
208.0,2066.0,4.5
208.0,2068.0,4.0
208.0,2069.0,3.0
208.0,2076.0,3.0
208.0,2130.0,5.0
208.0,2132.0,4.0
208.0,2160.0,4.5
208.0,2186.0,4.0
208.0,2194.0,4.0
208.0,2202.0,4.0
208.0,2203.0,4.0
208.0,2208.0,4.0
208.0,2248.0,4.0
208.0,2285.0,3.0
208.0,2288.0,2.5
208.0,2289.0,4.5
208.0,2300.0,4.5
208.0,2303.0,3.0
208.0,2318.0,4.0
208.0,2324.0,4.0
208.0,2333.0,3.5
208.0,2336.0,5.0
208.0,2349.0,3.0
208.0,2352.0,4.5
208.0,2357.0,3.0
208.0,2359.0,2.0
208.0,2360.0,3.5
208.0,2395.0,3.0
208.0,2396.0,4.0
208.0,2502.0,4.0
208.0,2511.0,3.5
208.0,2542.0,3.0
208.0,2571.0,3.0
208.0,2575.0,3.0
208.0,2585.0,4.0
208.0,2599.0,4.0
208.0,2648.0,4.0
208.0,2664.0,4.0
208.0,2690.0,4.0
208.0,2692.0,4.0
208.0,2716.0,3.0
208.0,2728.0,4.0
208.0,2731.0,4.5
208.0,2732.0,4.0
208.0,2739.0,2.0
208.0,2761.0,4.0
208.0,2762.0,3.0
208.0,2788.0,4.0
208.0,2791.0,4.5
208.0,2795.0,3.0
208.0,2852.0,4.0
208.0,2858.0,3.5
208.0,2859.0,4.0
208.0,2863.0,4.0
208.0,2871.0,4.0
208.0,2908.0,5.0
208.0,2917.0,4.5
208.0,2918.0,4.0
208.0,2932.0,3.0
208.0,2935.0,4.5
208.0,2936.0,4.5
208.0,2944.0,4.0
208.0,2951.0,4.5
208.0,2959.0,4.0
208.0,2966.0,4.0
208.0,2970.0,4.0
208.0,2971.0,1.5
208.0,2972.0,4.0
208.0,2973.0,4.0
208.0,2997.0,4.5
208.0,3000.0,2.0
208.0,3002.0,4.0
208.0,3008.0,4.0
208.0,3019.0,4.0
208.0,3022.0,4.0
208.0,3030.0,4.0
208.0,3035.0,4.0
208.0,3060.0,3.5
208.0,3062.0,3.0
208.0,3067.0,4.0
208.0,3068.0,4.5
208.0,3071.0,4.0
208.0,3077.0,3.5
208.0,3079.0,4.0
208.0,3083.0,4.0
208.0,3088.0,4.0
208.0,3089.0,4.0
208.0,3090.0,4.0
208.0,3091.0,4.0
208.0,3093.0,4.0
208.0,3095.0,4.0
208.0,3096.0,4.0
208.0,3097.0,4.0
208.0,3098.0,3.0
208.0,3104.0,4.0
208.0,3105.0,1.5
208.0,3114.0,4.0
208.0,3134.0,4.0
208.0,3152.0,4.0
208.0,3160.0,5.0
208.0,3182.0,3.5
208.0,3200.0,4.0
208.0,3201.0,4.0
208.0,3224.0,3.0
208.0,3245.0,3.5
208.0,3246.0,3.0
208.0,3317.0,4.0
208.0,3334.0,4.5
208.0,3347.0,4.0
208.0,3359.0,5.0
208.0,3360.0,4.5
208.0,3363.0,4.0
208.0,3365.0,4.5
208.0,3384.0,4.0
208.0,3421.0,4.0
208.0,3424.0,4.5
208.0,3429.0,4.5
208.0,3435.0,4.0
208.0,3462.0,4.0
208.0,3467.0,4.0
208.0,3468.0,3.0
208.0,3471.0,3.0
208.0,3481.0,4.5
208.0,3504.0,4.5
208.0,3508.0,4.0
208.0,3539.0,4.0
208.0,3543.0,5.0
208.0,3545.0,4.0
208.0,3551.0,4.5
208.0,3578.0,4.0
208.0,3653.0,4.0
208.0,3671.0,4.5
208.0,3683.0,3.5
208.0,3728.0,3.0
208.0,3730.0,4.0
208.0,3733.0,4.0
208.0,3735.0,4.0
208.0,3739.0,4.5
208.0,3783.0,4.0
208.0,3787.0,3.0
208.0,3788.0,3.5
208.0,3801.0,4.5
208.0,3811.0,4.0
208.0,3814.0,4.5
208.0,3819.0,4.0
208.0,3822.0,3.0
208.0,3897.0,4.0
208.0,3910.0,4.0
208.0,3911.0,3.5
208.0,3925.0,2.5
208.0,3949.0,4.0
208.0,3983.0,3.0
208.0,3989.0,4.0
208.0,3996.0,3.5
208.0,4027.0,4.0
208.0,4034.0,4.0
208.0,4037.0,3.5
208.0,4103.0,4.0
208.0,4117.0,5.0
208.0,4211.0,4.0
208.0,4226.0,4.5
208.0,4278.0,4.0
208.0,4297.0,4.5
208.0,4306.0,4.0
208.0,4406.0,4.0
208.0,4423.0,3.5
208.0,4424.0,4.0
208.0,4427.0,4.0
208.0,4612.0,4.0
208.0,4641.0,4.5
208.0,4642.0,3.5
208.0,4741.0,3.5
208.0,4848.0,4.0
208.0,4855.0,4.5
208.0,4873.0,3.0
208.0,4878.0,4.0
208.0,4881.0,4.0
208.0,4956.0,4.5
208.0,4963.0,3.0
208.0,4973.0,4.0
208.0,4978.0,4.0
208.0,4979.0,4.5
208.0,4993.0,4.0
208.0,4995.0,4.0
208.0,5008.0,3.5
208.0,5034.0,4.5
208.0,5060.0,4.0
208.0,5135.0,4.0
208.0,5147.0,4.0
208.0,5225.0,4.5
208.0,5289.0,3.5
208.0,5291.0,4.5
208.0,5319.0,3.0
208.0,5325.0,4.0
208.0,5339.0,4.0
208.0,5341.0,3.5
208.0,5385.0,4.5
208.0,5404.0,3.0
208.0,5418.0,3.5
208.0,5617.0,4.0
208.0,5618.0,2.0
208.0,5747.0,4.5
208.0,5752.0,4.0
208.0,5772.0,4.0
208.0,5820.0,2.0
208.0,5878.0,4.0
208.0,5893.0,4.0
208.0,5902.0,5.0
208.0,5952.0,4.0
208.0,5954.0,2.0
208.0,5989.0,3.0
208.0,5995.0,4.0
208.0,6001.0,4.5
208.0,6016.0,4.0
208.0,6051.0,4.0
208.0,6101.0,4.0
208.0,6107.0,3.0
208.0,6122.0,4.5
208.0,6195.0,4.5
208.0,6235.0,5.0
208.0,6286.0,4.5
208.0,6299.0,4.5
208.0,6331.0,4.5
208.0,6339.0,4.5
208.0,6370.0,3.0
208.0,6377.0,3.5
208.0,6380.0,4.0
208.0,6385.0,4.0
208.0,6440.0,3.5
208.0,6502.0,4.5
208.0,6612.0,4.5
208.0,6620.0,4.5
208.0,6711.0,4.5
208.0,6772.0,4.5
208.0,6773.0,4.5
208.0,6783.0,4.0
208.0,6786.0,4.5
208.0,6787.0,4.0
208.0,6791.0,3.5
208.0,6796.0,4.0
208.0,6858.0,4.5
208.0,6867.0,4.0
208.0,6870.0,3.5
208.0,6896.0,5.0
208.0,6945.0,4.5
208.0,6954.0,4.0
208.0,6975.0,3.0
208.0,6993.0,4.0
208.0,7013.0,4.5
208.0,7023.0,4.0
208.0,7061.0,4.0
208.0,7063.0,5.0
208.0,7084.0,3.5
208.0,7090.0,4.0
208.0,7091.0,4.5
208.0,7135.0,3.0
208.0,7153.0,4.0
208.0,7156.0,4.5
208.0,7215.0,4.5
208.0,7256.0,4.5
208.0,7323.0,4.0
208.0,7327.0,4.5
208.0,7361.0,4.0
208.0,7382.0,4.5
208.0,7419.0,4.0
208.0,7438.0,2.0
208.0,7478.0,4.0
208.0,7484.0,3.5
208.0,7489.0,3.5
208.0,7566.0,4.0
208.0,7584.0,4.5
208.0,7620.0,4.0
208.0,7706.0,4.5
208.0,7767.0,2.5
208.0,7836.0,4.0
208.0,7926.0,4.5
208.0,7934.0,3.0
208.0,7979.0,4.0
208.0,7983.0,3.0
208.0,8014.0,4.0
208.0,8128.0,4.0
208.0,8638.0,4.5
208.0,8645.0,4.0
208.0,8656.0,4.5
208.0,8665.0,3.5
208.0,8784.0,2.5
208.0,8874.0,3.5
208.0,8958.0,4.0
208.0,8961.0,4.5
208.0,8973.0,4.0
208.0,8983.0,4.0
208.0,25771.0,3.5
208.0,25850.0,4.5
208.0,25963.0,4.0
208.0,26090.0,4.0
208.0,26163.0,4.5
208.0,26524.0,4.5
208.0,26587.0,4.5
208.0,26694.0,4.5
208.0,26712.0,4.5
208.0,26729.0,5.0
208.0,27727.0,4.5
208.0,30707.0,4.0
208.0,31770.0,4.0
208.0,31878.0,3.5
208.0,32160.0,4.5
208.0,33166.0,4.0
208.0,33312.0,4.5
208.0,33660.0,4.0
208.0,33880.0,4.5
208.0,34153.0,4.0
208.0,37741.0,4.0
208.0,38038.0,4.0
208.0,38061.0,4.0
208.0,38159.0,4.0
208.0,38304.0,4.5
208.0,39292.0,4.5
208.0,40629.0,3.5
208.0,40819.0,4.0
208.0,41285.0,4.5
208.0,44195.0,3.0
208.0,44199.0,4.0
208.0,44555.0,4.5
208.0,44694.0,3.5
208.0,44761.0,2.0
208.0,46578.0,3.5
208.0,46664.0,4.0
208.0,47610.0,2.5
208.0,47629.0,4.5
208.0,48082.0,4.0
208.0,48394.0,4.0
208.0,48516.0,4.0
208.0,48774.0,4.5
208.0,49272.0,3.5
208.0,50514.0,3.5
208.0,50658.0,4.0
208.0,50740.0,4.0
208.0,50872.0,4.0
208.0,52767.0,4.0
208.0,52967.0,3.5
208.0,53123.0,3.5
208.0,54286.0,4.5
208.0,54503.0,4.0
208.0,55069.0,4.0
208.0,55118.0,4.5
208.0,55276.0,2.5
208.0,55442.0,4.0
208.0,55814.0,4.0
208.0,55820.0,4.0
208.0,56367.0,4.5
208.0,56782.0,2.0
208.0,57669.0,3.5
208.0,58559.0,3.5
208.0,59018.0,3.5
208.0,60069.0,3.5
208.0,60333.0,4.0
208.0,60766.0,4.0
208.0,61236.0,4.0
208.0,61240.0,4.5
208.0,63082.0,4.5
208.0,63876.0,4.0
208.0,64614.0,3.0
208.0,64622.0,4.0
208.0,64839.0,2.0
208.0,67429.0,4.0
208.0,68157.0,4.0
208.0,68358.0,4.0
208.0,68954.0,4.5
208.0,69122.0,3.0
208.0,70286.0,3.5
208.0,72011.0,4.0
208.0,72226.0,4.0
208.0,72720.0,3.5
208.0,72998.0,2.5
208.0,74324.0,3.5
208.0,74458.0,3.0
208.0,77455.0,3.5
208.0,78499.0,4.5
208.0,80463.0,4.0
208.0,80906.0,2.5
208.0,81562.0,4.5
208.0,81591.0,3.0
208.0,81817.0,4.0
208.0,81845.0,4.5
208.0,81932.0,3.5
208.0,82459.0,3.5
208.0,85414.0,3.5
208.0,86377.0,2.5
208.0,86882.0,3.0
208.0,87660.0,2.0
208.0,88129.0,3.5
208.0,88163.0,3.5
208.0,89090.0,3.5
208.0,89492.0,3.0
208.0,89759.0,3.5
208.0,89904.0,4.0
208.0,90947.0,3.0
208.0,92643.0,3.0
208.0,93498.0,3.5
208.0,93721.0,4.5
208.0,94959.0,4.0
208.0,97304.0,4.0
208.0,97673.0,4.0
208.0,97921.0,3.5
208.0,98154.0,4.5
208.0,98961.0,4.5
208.0,99114.0,3.0
208.0,100436.0,4.0
208.0,100714.0,4.0
208.0,102445.0,2.5
208.0,104841.0,3.5
208.0,105504.0,4.0
208.0,105844.0,4.5
208.0,106438.0,3.5
208.0,106920.0,3.5
208.0,109374.0,3.0
2261.0,1.0,3.0
2261.0,6.0,3.5
2261.0,16.0,3.0
2261.0,32.0,3.5
2261.0,36.0,2.5
2261.0,47.0,4.0
2261.0,50.0,3.5
2261.0,110.0,3.0
2261.0,111.0,3.5
2261.0,125.0,2.5
2261.0,150.0,3.5
2261.0,161.0,3.5
2261.0,162.0,3.5
2261.0,176.0,3.5
2261.0,194.0,3.0
2261.0,223.0,1.5
2261.0,246.0,2.5
2261.0,247.0,2.5
2261.0,260.0,5.0
2261.0,272.0,3.5
2261.0,293.0,4.0
2261.0,296.0,4.5
2261.0,318.0,3.0
2261.0,319.0,3.0
2261.0,337.0,4.0
2261.0,356.0,4.0
2261.0,364.0,3.0
2261.0,373.0,3.5
2261.0,428.0,3.0
2261.0,456.0,2.0
2261.0,457.0,2.5
2261.0,475.0,3.0
2261.0,508.0,5.0
2261.0,515.0,3.0
2261.0,527.0,4.0
2261.0,529.0,3.5
2261.0,534.0,2.5
2261.0,535.0,3.0
2261.0,541.0,4.0
2261.0,555.0,3.5
2261.0,589.0,4.5
2261.0,593.0,4.0
2261.0,608.0,4.0
2261.0,628.0,4.0
2261.0,678.0,3.0
2261.0,714.0,2.0
2261.0,750.0,3.0
2261.0,800.0,3.0
2261.0,858.0,3.5
2261.0,898.0,4.5
2261.0,899.0,4.0
2261.0,900.0,3.0
2261.0,902.0,3.5
2261.0,903.0,3.5
2261.0,904.0,2.0
2261.0,905.0,3.0
2261.0,906.0,3.0
2261.0,907.0,3.5
2261.0,908.0,3.5
2261.0,909.0,2.5
2261.0,910.0,4.0
2261.0,911.0,3.0
2261.0,912.0,5.0
2261.0,913.0,4.0
2261.0,914.0,2.5
2261.0,915.0,2.5
2261.0,916.0,2.5
2261.0,918.0,2.5
2261.0,919.0,5.0
2261.0,920.0,3.5
2261.0,921.0,3.0
2261.0,922.0,4.0
2261.0,923.0,3.5
2261.0,924.0,5.0
2261.0,930.0,3.5
2261.0,933.0,3.5
2261.0,935.0,2.0
2261.0,936.0,2.5
2261.0,940.0,5.0
2261.0,942.0,2.0
2261.0,945.0,3.5
2261.0,948.0,3.0
2261.0,949.0,3.0
2261.0,951.0,3.0
2261.0,953.0,3.0
2261.0,955.0,2.5
2261.0,965.0,2.0
2261.0,969.0,3.5
2261.0,973.0,3.0
2261.0,994.0,3.0
2261.0,1035.0,3.5
2261.0,1036.0,3.0
2261.0,1041.0,3.5
2261.0,1060.0,2.0
2261.0,1066.0,3.5
2261.0,1079.0,2.5
2261.0,1080.0,2.5
2261.0,1084.0,3.5
2261.0,1086.0,2.5
2261.0,1089.0,3.5
2261.0,1095.0,2.5
2261.0,1096.0,3.0
2261.0,1097.0,3.5
2261.0,1103.0,3.5
2261.0,1104.0,3.5
2261.0,1136.0,3.5
2261.0,1147.0,3.5
2261.0,1172.0,2.0
2261.0,1185.0,4.0
2261.0,1188.0,3.0
2261.0,1193.0,4.5
2261.0,1196.0,4.0
2261.0,1197.0,5.0
2261.0,1198.0,4.5
2261.0,1199.0,2.5
2261.0,1200.0,3.0
2261.0,1201.0,2.0
2261.0,1203.0,4.0
2261.0,1204.0,2.0
2261.0,1206.0,5.0
2261.0,1207.0,4.0
2261.0,1208.0,3.5
2261.0,1209.0,2.0
2261.0,1210.0,3.5
2261.0,1212.0,2.5
2261.0,1213.0,2.5
2261.0,1214.0,5.0
2261.0,1219.0,4.0
2261.0,1221.0,3.0
2261.0,1224.0,2.0
2261.0,1225.0,4.0
2261.0,1226.0,3.5
2261.0,1227.0,2.5
2261.0,1228.0,3.0
2261.0,1230.0,3.5
2261.0,1231.0,3.5
2261.0,1233.0,2.5
2261.0,1234.0,5.0
2261.0,1235.0,4.0
2261.0,1236.0,3.0
2261.0,1240.0,4.0
2261.0,1242.0,2.5
2261.0,1243.0,1.5
2261.0,1244.0,3.5
2261.0,1245.0,3.0
2261.0,1246.0,2.5
2261.0,1247.0,3.0
2261.0,1248.0,2.0
2261.0,1249.0,2.0
2261.0,1250.0,4.0
2261.0,1252.0,3.5
2261.0,1253.0,3.5
2261.0,1254.0,3.0
2261.0,1259.0,4.0
2261.0,1262.0,3.5
2261.0,1263.0,4.0
2261.0,1265.0,3.0
2261.0,1266.0,4.0
2261.0,1267.0,3.0
2261.0,1269.0,2.5
2261.0,1270.0,4.0
2261.0,1271.0,3.0
2261.0,1272.0,3.0
2261.0,1273.0,1.0
2261.0,1276.0,3.0
2261.0,1278.0,4.0
2261.0,1283.0,4.0
2261.0,1284.0,2.5
2261.0,1285.0,3.0
2261.0,1287.0,3.0
2261.0,1288.0,3.5
2261.0,1291.0,5.0
2261.0,1292.0,3.0
2261.0,1293.0,3.0
2261.0,1296.0,3.0
2261.0,1299.0,3.0
2261.0,1301.0,3.5
2261.0,1303.0,4.0
2261.0,1304.0,4.0
2261.0,1305.0,3.0
2261.0,1307.0,2.0
2261.0,1333.0,3.0
2261.0,1344.0,3.0
2261.0,1357.0,2.5
2261.0,1358.0,3.5
2261.0,1361.0,3.0
2261.0,1387.0,4.0
2261.0,1394.0,3.0
2261.0,1466.0,1.5
2261.0,1500.0,3.0
2261.0,1610.0,5.0
2261.0,1617.0,3.5
2261.0,1625.0,3.0
2261.0,1635.0,3.5
2261.0,1653.0,3.5
2261.0,1674.0,4.0
2261.0,1682.0,3.5
2261.0,1704.0,3.0
2261.0,1732.0,2.5
2261.0,1748.0,3.0
2261.0,1784.0,2.5
2261.0,1834.0,3.5
2261.0,1921.0,2.0
2261.0,1938.0,3.0
2261.0,1940.0,2.5
2261.0,1942.0,3.0
2261.0,1944.0,3.0
2261.0,1945.0,3.0
2261.0,1946.0,2.5
2261.0,1947.0,3.0
2261.0,1949.0,3.0
2261.0,1950.0,3.5
2261.0,1952.0,3.5
2261.0,1953.0,3.0
2261.0,1956.0,2.5
2261.0,1960.0,3.5
2261.0,1961.0,3.0
2261.0,1964.0,3.5
2261.0,1966.0,3.5
2261.0,1968.0,3.5
2261.0,1997.0,3.5
2261.0,2020.0,3.0
2261.0,2028.0,3.0
2261.0,2064.0,2.5
2261.0,2067.0,3.0
2261.0,2068.0,3.0
2261.0,2069.0,2.5
2261.0,2070.0,2.5
2261.0,2071.0,3.0
2261.0,2076.0,2.0
2261.0,2130.0,3.0
2261.0,2160.0,3.5
2261.0,2176.0,3.0
2261.0,2183.0,3.0
2261.0,2186.0,2.5
2261.0,2194.0,4.0
2261.0,2202.0,2.5
2261.0,2203.0,3.0
2261.0,2212.0,3.0
2261.0,2238.0,3.0
2261.0,2248.0,3.0
2261.0,2268.0,2.5
2261.0,2288.0,2.0
2261.0,2289.0,3.5
2261.0,2300.0,2.5
2261.0,2313.0,3.5
2261.0,2318.0,3.0
2261.0,2324.0,2.0
2261.0,2329.0,3.0
2261.0,2336.0,2.5
2261.0,2352.0,3.5
2261.0,2359.0,2.5
2261.0,2395.0,2.5
2261.0,2396.0,2.5
2261.0,2398.0,3.5
2261.0,2467.0,3.5
2261.0,2501.0,2.5
2261.0,2502.0,3.0
2261.0,2542.0,0.5
2261.0,2565.0,3.5
2261.0,2571.0,3.5
2261.0,2579.0,2.0
2261.0,2618.0,3.5
2261.0,2670.0,3.0
2261.0,2677.0,3.0
2261.0,2682.0,3.0
2261.0,2686.0,3.5
2261.0,2716.0,3.5
2261.0,2726.0,3.0
2261.0,2728.0,3.0
2261.0,2729.0,3.0
2261.0,2730.0,2.5
2261.0,2739.0,3.0
2261.0,2745.0,2.5
2261.0,2762.0,3.5
2261.0,2791.0,3.0
2261.0,2804.0,3.5
2261.0,2819.0,4.0
2261.0,2858.0,3.5
2261.0,2871.0,3.0
2261.0,2908.0,3.5
2261.0,2917.0,3.5
2261.0,2918.0,2.5
2261.0,2919.0,3.5
2261.0,2940.0,3.0
2261.0,2944.0,3.0
2261.0,2947.0,3.0
2261.0,2959.0,2.5
2261.0,2970.0,2.5
2261.0,2971.0,3.0
2261.0,2973.0,3.0
2261.0,2983.0,3.0
2261.0,2997.0,3.0
2261.0,3006.0,3.0
2261.0,3019.0,2.5
2261.0,3035.0,3.0
2261.0,3044.0,2.5
2261.0,3061.0,3.5
2261.0,3062.0,3.0
2261.0,3068.0,3.0
2261.0,3071.0,3.5
2261.0,3079.0,3.0
2261.0,3088.0,2.5
2261.0,3089.0,3.5
2261.0,3094.0,3.5
2261.0,3095.0,3.5
2261.0,3098.0,3.0
2261.0,3104.0,4.0
2261.0,3105.0,3.0
2261.0,3111.0,2.5
2261.0,3114.0,3.0
2261.0,3135.0,2.5
2261.0,3147.0,3.5
2261.0,3152.0,3.0
2261.0,3160.0,3.0
2261.0,3171.0,3.5
2261.0,3178.0,3.5
2261.0,3196.0,3.5
2261.0,3198.0,3.5
2261.0,3200.0,3.5
2261.0,3201.0,2.5
2261.0,3246.0,3.0
2261.0,3252.0,3.0
2261.0,3260.0,3.0
2261.0,3296.0,3.0
2261.0,3317.0,3.0
2261.0,3330.0,2.5
2261.0,3334.0,3.0
2261.0,3341.0,3.0
2261.0,3347.0,3.0
2261.0,3359.0,3.0
2261.0,3362.0,3.0
2261.0,3363.0,3.0
2261.0,3364.0,3.0
2261.0,3365.0,2.0
2261.0,3384.0,3.0
2261.0,3421.0,3.5
2261.0,3424.0,3.5
2261.0,3435.0,3.0
2261.0,3451.0,3.5
2261.0,3468.0,3.0
2261.0,3469.0,3.5
2261.0,3471.0,3.5
2261.0,3481.0,2.5
2261.0,3499.0,2.0
2261.0,3503.0,3.0
2261.0,3505.0,3.5
2261.0,3507.0,3.5
2261.0,3508.0,3.5
2261.0,3543.0,3.0
2261.0,3545.0,5.0
2261.0,3548.0,2.5
2261.0,3549.0,3.0
2261.0,3551.0,3.0
2261.0,3578.0,2.5
2261.0,3606.0,3.5
2261.0,3634.0,3.0
2261.0,3654.0,2.5
2261.0,3671.0,3.0
2261.0,3675.0,4.0
2261.0,3683.0,3.0
2261.0,3713.0,3.5
2261.0,3728.0,3.0
2261.0,3730.0,3.0
2261.0,3733.0,3.5
2261.0,3735.0,3.0
2261.0,3783.0,2.5
2261.0,3788.0,3.0
2261.0,3789.0,3.5
2261.0,3801.0,3.5
2261.0,3808.0,3.5
2261.0,3811.0,3.0
2261.0,3871.0,3.0
2261.0,3897.0,3.0
2261.0,3910.0,2.5
2261.0,3911.0,3.0
2261.0,3916.0,3.0
2261.0,3967.0,3.0
2261.0,3983.0,3.0
2261.0,3996.0,4.0
2261.0,4011.0,3.0
2261.0,4014.0,3.0
2261.0,4027.0,3.0
2261.0,4034.0,3.0
2261.0,4037.0,4.0
2261.0,4046.0,2.5
2261.0,4103.0,3.5
2261.0,4117.0,3.0
2261.0,4178.0,3.5
2261.0,4184.0,3.0
2261.0,4187.0,3.5
2261.0,4190.0,3.5
2261.0,4211.0,3.5
2261.0,4226.0,3.0
2261.0,4262.0,3.0
2261.0,4263.0,3.0
2261.0,4298.0,2.5
2261.0,4306.0,4.5
